STUDENT_ID,CLASSIFICATION,PRIMARY_COLLEGE,SECONDARY_COLLEGE,HC_OR_COE,USAGE_OVER_LAST_90_DAYS
934524585,Junior,College of Engineering,N/A,COE,0
934524631,Junior,College of Engineering,N/A,Both,2
934524719,Junior,College of Engineering,N/A,COE,2
934524824,Senior,College of Engineering,N/A,COE,0
934524827,Junior,College of Engineering,N/A,COE,10
934524867,Senior,College of Engineering,N/A,COE,3
934524907,Sophomore,College of Health,College of Liberal Arts,HC,0
934525037,Sophomore,College of Engineering,N/A,COE,0
934525068,Junior,College of Engineering,N/A,COE,3
934525105,Sophomore,College of Engineering,N/A,COE,19
934525108,Sophomore,College of Engineering,N/A,COE,0
934525133,Senior,College of Engineering,N/A,Both,12
934525163,Junior,College of Engineering,College of Science,Both,0
934525174,Freshman,College of Science,N/A,HC,0
934525209,Senior,College of Engineering,N/A,Both,0
934525316,Freshman,College of Liberal Arts,N/A,HC,0
934525583,Senior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934525781,Sophomore,College of Engineering,N/A,COE,0
934525830,Junior,College of Engineering,N/A,COE,5
934525859,Sophomore,College of Engineering,N/A,COE,8
934525866,Freshman,College of Liberal Arts,N/A,HC,0
934525881,Junior,College of Liberal Arts,N/A,HC,5
934525924,Junior,College of Engineering,College of Science,Both,0
934526190,Sophomore,College of Engineering,N/A,COE,0
934526205,Sophomore,College of Engineering,N/A,COE,3
934526224,Senior,College of Engineering,N/A,COE,0
934526284,Junior,College of Engineering,N/A,COE,4
934526335,Junior,College of Engineering,N/A,COE,9
934526488,Junior,College of Science,N/A,HC,0
934526540,Junior,College of Science,N/A,HC,0
934526668,Junior,College of Engineering,N/A,COE,3
934526682,Junior,College of Liberal Arts,N/A,HC,0
934526809,Sophomore,College of Engineering,N/A,Both,0
934526852,Junior,College of Engineering,N/A,COE,1
934526905,Sophomore,College of Engineering,N/A,COE,0
934527028,Junior,College of Engineering,N/A,COE,0
934527032,Sophomore,College of Engineering,N/A,COE,9
934527077,Freshman,College of Agricultural Sciences,N/A,HC,0
934527126,Junior,College of Engineering,N/A,COE,1
934527153,Junior,College of Engineering,N/A,COE,1
934527237,Junior,College of Engineering,N/A,Both,0
934527354,Junior,College of Engineering,N/A,Both,0
934527520,Sophomore,College of Engineering,N/A,COE,0
934527536,Junior,College of Engineering,N/A,COE,1
934527540,Junior,College of Engineering,N/A,COE,1
934527637,Sophomore,Pre-Engineering Program,N/A,HC,0
934527716,Sophomore,College of Agricultural Sciences,N/A,HC,0
934528298,Junior,College of Engineering,N/A,COE,3
934528333,Senior,College of Engineering,N/A,COE,0
934528344,Sophomore,College of Engineering,N/A,COE,0
934528413,Sophomore,College of Engineering,N/A,COE,1
934528429,Senior,College of Engineering,N/A,COE,3
934528569,Junior,College of Engineering,N/A,COE,2
934528613,Junior,College of Health,College of Liberal Arts,HC,0
934528637,Junior,College of Engineering,N/A,COE,2
934529076,Junior,College of Engineering,N/A,COE,0
934529328,Sophomore,College of Engineering,N/A,COE,0
934529502,Sophomore,College of Science,N/A,HC,0
934529785,Junior,College of Business,N/A,HC,0
934529873,Senior,College of Science,College of Liberal Arts,HC,0
934529979,Junior,College of Engineering,N/A,COE,0
934529984,Sophomore,College of Engineering,N/A,COE,1
934530009,Sophomore,College of Science,N/A,HC,0
934530094,Sophomore,College of Engineering,N/A,COE,1
934530235,Junior,College of Engineering,N/A,COE,0
934530563,Junior,College of Engineering,N/A,COE,0
934530584,Senior,College of Engineering,N/A,Both,0
934530868,Sophomore,College of Engineering,N/A,Both,1
934531260,Freshman,College of Engineering,N/A,COE,0
934531443,Senior,College of Engineering,N/A,Both,0
934531767,Sophomore,College of Engineering,N/A,COE,1
934531947,Senior,College of Engineering,N/A,COE,1
934532026,Graduate,College of Engineering,N/A,COE,0
934532080,Junior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934532135,Sophomore,College of Liberal Arts,N/A,HC,0
934532338,Sophomore,College of Engineering,N/A,Both,0
934532368,Sophomore,College of Business,N/A,HC,0
934532400,Freshman,College of Liberal Arts,N/A,HC,0
934532525,Senior,College of Engineering,College of Science,Both,0
934532566,Sophomore,College of Engineering,N/A,Both,0
934532685,Senior,College of Liberal Arts,N/A,HC,0
934532732,Junior,College of Engineering,N/A,COE,2
934532755,Junior,College of Engineering,N/A,COE,3
934532763,Sophomore,College of Engineering,N/A,COE,0
934532969,Junior,College of Engineering,N/A,COE,0
934533067,Junior,College of Engineering,N/A,COE,0
934533150,Junior,College of Engineering,N/A,COE,4
934533184,Junior,College of Engineering,N/A,COE,2
934533342,Sophomore,College of Engineering,N/A,COE,1
934533458,Freshman,College of Business,N/A,HC,0
934533654,Freshman,College of Engineering,N/A,COE,3
934533723,Sophomore,College of Liberal Arts,N/A,HC,0
934533751,Sophomore,College of Engineering,N/A,COE,8
934533790,Sophomore,College of Liberal Arts,N/A,HC,1
934534023,Senior,College of Engineering,N/A,COE,5
934534164,Junior,College of Agricultural Sciences,N/A,HC,0
934534256,Senior,College of Engineering,N/A,COE,0
934534420,Sophomore,College of Engineering,N/A,Both,2
934534555,Sophomore,College of Engineering,N/A,COE,10
934534557,Sophomore,College of Engineering,N/A,COE,0
934535608,Senior,College of Engineering,N/A,COE,0
934535785,Graduate,College of Engineering,N/A,COE,0
934536197,Junior,College of Engineering,N/A,COE,0
934536223,Junior,College of Science,N/A,HC,1
934536233,Junior,College of Engineering,N/A,COE,3
934536241,Junior,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,7
934536247,Junior,College of Engineering,N/A,COE,13
934536469,Sophomore,College of Engineering,N/A,COE,0
934536507,Junior,College of Engineering,N/A,Both,0
934536620,Graduate,College of Engineering,N/A,COE,7
934536866,Senior,College of Science,N/A,HC,0
934537340,Sophomore,College of Engineering,N/A,COE,0
934537351,Senior,College of Engineering,N/A,Both,0
934537659,Graduate,College of Engineering,N/A,COE,0
934537774,Sophomore,College of Engineering,N/A,COE,3
934537804,Junior,College of Engineering,N/A,COE,0
934538028,Junior,College of Engineering,N/A,COE,1
934538161,Junior,College of Engineering,N/A,COE,12
934538212,Sophomore,College of Engineering,N/A,COE,2
934538217,Senior,College of Engineering,N/A,Both,1
934538355,Junior,College of Engineering,N/A,COE,2
934538490,Junior,College of Agricultural Sciences,N/A,HC,0
934538684,Sophomore,College of Engineering,N/A,COE,0
934538776,Senior,College of Science,N/A,HC,0
934538858,Junior,College of Engineering,N/A,COE,7
934538903,Senior,College of Public Health and Human Sciences,N/A,HC,0
934538933,Junior,College of Engineering,N/A,Both,0
934539031,Graduate,College of Engineering,N/A,COE,0
934539293,Freshman,College of Science,N/A,HC,5
934539344,Graduate,College of Engineering,N/A,COE,0
934539407,Graduate,College of Engineering,N/A,COE,0
934539865,Sophomore,College of Business,N/A,HC,0
934539949,Freshman,College of Science,N/A,HC,0
934540048,Sophomore,College of Engineering,N/A,COE,0
934540058,Junior,College of Engineering,N/A,COE,1
934540428,Graduate,College of Engineering,N/A,COE,1
934540430,Graduate,College of Engineering,N/A,COE,21
934540473,Junior,College of Engineering,N/A,COE,2
934540902,Senior,College of Engineering,College of Liberal Arts,Both,0
934541041,Senior,College of Science,College of Liberal Arts,HC,0
934541171,Junior,College of Business,N/A,HC,0
934541215,Sophomore,College of Engineering,N/A,COE,0
934541247,Sophomore,College of Engineering,N/A,COE,6
934541281,Junior,College of Liberal Arts,N/A,HC,0
934541474,Junior,College of Engineering,N/A,COE,7
934541477,Junior,College of Engineering,N/A,COE,19
934541731,Junior,College of Engineering,N/A,COE,1
934541804,Senior,College of Engineering,N/A,Both,0
934541943,Senior,College of Liberal Arts,N/A,HC,0
934542153,Senior,College of Engineering,N/A,COE,3
934542229,Junior,College of Liberal Arts,College of Science,HC,0
934542274,Senior,College of Engineering,N/A,COE,9
934542403,Junior,College of Engineering,N/A,COE,10
934542858,Junior,College of Engineering,N/A,COE,2
934542908,Sophomore,College of Engineering,N/A,COE,4
934543032,Senior,College of Engineering,N/A,Both,0
934543287,Freshman,College of Engineering,N/A,Both,1
934543689,Junior,College of Engineering,N/A,COE,11
934543991,Junior,College of Engineering,N/A,Both,2
934544157,Junior,College of Science,N/A,HC,0
934544357,Sophomore,College of Engineering,N/A,COE,0
934544367,Senior,College of Engineering,N/A,Both,1
934544434,Freshman,College of Engineering,N/A,COE,2
934544531,Graduate,College of Engineering,N/A,COE,0
934544577,Sophomore,College of Engineering,N/A,COE,0
934544651,Junior,College of Engineering,N/A,COE,1
934545000,Junior,College of Engineering,N/A,Both,0
934545036,Sophomore,College of Engineering,N/A,COE,0
934545136,Junior,College of Engineering,N/A,Both,2
934545183,Junior,College of Science,N/A,HC,0
934545226,Junior,College of Liberal Arts,College of Science,HC,3
934545277,Junior,College of Engineering,N/A,Both,1
934545375,Sophomore,College of Engineering,N/A,COE,2
934545404,Junior,College of Engineering,N/A,COE,0
934545446,Sophomore,College of Engineering,N/A,COE,3
934545498,Sophomore,College of Science,N/A,HC,0
934545552,Graduate,College of Engineering,N/A,COE,1
934545666,Junior,College of Engineering,N/A,COE,10
934545681,Senior,College of Engineering,N/A,COE,1
934545940,Sophomore,College of Engineering,N/A,Both,0
934546376,Sophomore,College of Engineering,N/A,COE,15
934546448,Graduate,College of Engineering,N/A,COE,0
934546509,Junior,College of Engineering,N/A,COE,1
934546782,Sophomore,College of Engineering,N/A,COE,0
934546790,Senior,College of Engineering,N/A,COE,1
934546894,Sophomore,College of Engineering,N/A,Both,1
934547074,Senior,College of Agricultural Sciences,N/A,HC,2
934547145,Sophomore,College of Science,N/A,HC,0
934547214,Sophomore,College of Engineering,N/A,COE,4
934547251,Junior,College of Engineering,N/A,COE,0
934547324,Junior,College of Agricultural Sciences,N/A,HC,0
934547328,Junior,College of Engineering,N/A,COE,1
934547389,Sophomore,College of Engineering,N/A,COE,0
934547477,Junior,College of Engineering,N/A,Both,5
934547623,Senior,College of Engineering,N/A,COE,1
934547660,Senior,College of Engineering,N/A,COE,4
934547665,Junior,College of Engineering,N/A,COE,0
934547792,Freshman,College of Engineering,N/A,COE,1
934547795,Sophomore,College of Engineering,N/A,COE,1
934547803,Sophomore,College of Engineering,N/A,COE,0
934547934,Junior,College of Engineering,N/A,Both,6
934548035,Senior,College of Engineering,N/A,COE,1
934548157,Junior,College of Engineering,N/A,COE,20
934548195,Sophomore,College of Engineering,N/A,COE,1
934548247,Freshman,College of Engineering,N/A,COE,2
934548502,Sophomore,College of Engineering,N/A,COE,13
934548572,Freshman,College of Education,N/A,HC,0
934548617,Sophomore,College of Engineering,N/A,COE,0
934548685,Sophomore,College of Engineering,N/A,COE,0
934548706,Sophomore,College of Engineering,N/A,COE,4
934548735,Senior,College of Engineering,N/A,COE,0
934548762,Junior,College of Agricultural Sciences,N/A,HC,0
934548889,Junior,College of Science,N/A,HC,0
934548938,Senior,College of Science,N/A,HC,0
934549045,Junior,College of Science,N/A,HC,0
934549084,Sophomore,College of Engineering,N/A,COE,1
934549103,Junior,College of Health,N/A,HC,0
934549118,Junior,College of Engineering,N/A,Both,0
934549228,Junior,College of Engineering,N/A,COE,0
934549303,Freshman,College of Engineering,N/A,COE,0
934549328,Freshman,College of Science,N/A,HC,3
934549344,Senior,College of Science,N/A,HC,0
934549369,Junior,College of Engineering,N/A,COE,0
934549388,Senior,College of Engineering,N/A,Both,0
934549392,Sophomore,College of Engineering,N/A,COE,0
934549401,Junior,College of Engineering,N/A,COE,0
934549580,Junior,College of Engineering,College of Science,COE,0
934550019,Sophomore,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934550800,Junior,College of Engineering,N/A,COE,14
934550870,Junior,College of Engineering,N/A,COE,5
934550971,Junior,College of Engineering,N/A,COE,3
934551279,Senior,College of Liberal Arts,N/A,HC,0
934551653,Sophomore,College of Engineering,N/A,COE,0
934551858,Junior,College of Engineering,N/A,COE,3
934551964,Sophomore,College of Engineering,N/A,Both,30
934552217,Sophomore,College of Engineering,N/A,COE,11
934552616,Sophomore,College of Business,N/A,HC,1
934552873,Sophomore,College of Engineering,N/A,COE,2
934553459,Junior,College of Engineering,N/A,COE,6
934554220,Junior,College of Engineering,N/A,COE,4
934554288,Graduate,College of Engineering,N/A,COE,0
934554501,Graduate,College of Engineering,N/A,COE,5
934554699,Sophomore,College of Engineering,N/A,Both,0
934555018,Junior,College of Engineering,N/A,COE,1
934555112,Freshman,College of Agricultural Sciences,N/A,HC,0
934556966,Junior,College of Science,N/A,HC,3
934557030,Sophomore,College of Engineering,N/A,COE,2
934557655,Sophomore,College of Science,N/A,HC,0
934558266,Graduate,College of Engineering,N/A,COE,6
934558662,Junior,College of Engineering,N/A,COE,3
934558744,Junior,College of Engineering,N/A,COE,0
934559002,Senior,College of Engineering,N/A,Both,0
934559212,Junior,College of Engineering,N/A,Both,3
934559228,Junior,College of Agricultural Sciences,N/A,HC,0
934559294,Senior,College of Science,N/A,HC,1
934559843,Sophomore,College of Engineering,N/A,COE,8
934559861,Junior,College of Engineering,N/A,COE,0
934559963,Junior,College of Engineering,N/A,COE,1
934560385,Senior,College of Engineering,N/A,Both,0
934560442,Sophomore,College of Engineering,N/A,COE,0
934560743,Junior,College of Business,N/A,HC,1
934561198,Graduate,College of Engineering,N/A,COE,2
934561226,Sophomore,College of Engineering,N/A,Both,7
934561229,Sophomore,College of Engineering,N/A,Both,4
934561768,Junior,College of Engineering,N/A,COE,0
934562104,Junior,College of Engineering,N/A,Both,9
934562106,Sophomore,College of Engineering,N/A,Both,2
934562619,Sophomore,College of Engineering,N/A,COE,6
934562637,Junior,College of Engineering,N/A,COE,25
934562963,Freshman,University Exploratory Study,N/A,HC,0
934562983,Graduate,College of Engineering,N/A,COE,0
934563064,Junior,College of Engineering,N/A,COE,1
934563154,Sophomore,College of Engineering,N/A,Both,2
934563552,Graduate,College of Engineering,N/A,COE,0
934563639,Sophomore,College of Business,N/A,HC,0
934564235,Junior,College of Engineering,College of Science,Both,3
934564498,Junior,College of Engineering,N/A,COE,11
934564613,Sophomore,College of Engineering,N/A,COE,12
934564706,Sophomore,College of Engineering,College of Liberal Arts,COE,4
934564709,Junior,College of Science,College of Business,HC,1
934565108,Graduate,College of Engineering,N/A,COE,1
934565301,Sophomore,College of Engineering,N/A,COE,1
934565392,Junior,College of Science,N/A,HC,0
934565807,Freshman,College of Engineering,N/A,Both,0
934566049,Junior,College of Health,N/A,HC,0
934566214,Junior,College of Engineering,N/A,Both,4
934566544,Sophomore,College of Liberal Arts,N/A,HC,0
934566772,Senior,College of Engineering,N/A,COE,17
934567259,Junior,College of Engineering,N/A,COE,1
934567564,Sophomore,College of Science,N/A,HC,2
934567729,Junior,College of Engineering,N/A,COE,0
934567983,Graduate,College of Engineering,N/A,COE,5
934568075,Junior,College of Public Health and Human Sciences,N/A,HC,0
934568093,Graduate,College of Engineering,N/A,COE,0
934568490,Sophomore,College of Engineering,N/A,COE,1
934568559,Senior,College of Engineering,N/A,COE,1
934568578,Graduate,College of Engineering,N/A,COE,0
934569013,Freshman,College of Engineering,N/A,COE,0
934569044,Senior,College of Engineering,N/A,COE,0
934569052,Sophomore,College of Engineering,N/A,COE,1
934569349,Sophomore,College of Science,N/A,HC,4
934569764,Junior,College of Engineering,N/A,COE,0
934569927,Sophomore,College of Engineering,N/A,COE,0
934570080,Senior,College of Engineering,N/A,COE,0
934570089,Sophomore,College of Engineering,N/A,COE,1
934570336,Graduate,College of Engineering,N/A,COE,3
934570582,Graduate,College of Engineering,N/A,COE,0
934570651,Junior,College of Engineering,N/A,Both,7
